patch_id,dataset_class,subset,split,region_role,mountain_id,mountain_name,mountain_name_zh,mountain_name_en,block_id,block_group_id,request_id,processing_unit_id,processing_crs,utm_zone,row_off,col_off,height,width,stride,patch_size,hr_resolution_m,bbox_west,bbox_south,bbox_east,bbox_north,center_lon,center_lat,nodata_ratio,patch_block_coverage,status,warning,hr_path,lr_x2_path,lr_x4_path,lr_x6_path
core_train_015466,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,576,96,96,96,96,30,51.68643024956274,35.687263933276554,51.71849029186406,35.71341496704334,51.70245769104941,35.70034047235827,0.0,1.0,sampled,,main/train/hr/core_train_015466.tif,main/train/lr/x2/core_train_015466.tif,main/train/lr/x4/core_train_015466.tif,main/train/lr/x6/core_train_015466.tif
core_train_015467,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,672,96,96,96,96,30,51.71825738041692,35.687069833429035,51.75032744327343,35.71322910373864,51.73428983227722,35.700150488764976,0.0,1.0,sampled,,main/train/hr/core_train_015467.tif,main/train/lr/x2/core_train_015467.tif,main/train/lr/x4/core_train_015467.tif,main/train/lr/x6/core_train_015467.tif
core_train_015468,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,768,96,96,96,96,30,51.75008421355444,35.68686732071012,51.782164283378016,35.71303481930451,51.76612166899856,35.6999520881706,0.0,1.0,sampled,,main/train/hr/core_train_015468.tif,main/train/lr/x2/core_train_015468.tif,main/train/lr/x4/core_train_015468.tif,main/train/lr/x6/core_train_015468.tif
core_train_015469,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,960,96,96,96,96,30,51.813736933932354,35.68643705774617,51.845836976860944,35.712620988092866,51.82978437614231,35.6995300370451,0.0,1.0,sampled,,main/train/hr/core_train_015469.tif,main/train/lr/x2/core_train_015469.tif,main/train/lr/x4/core_train_015469.tif,main/train/lr/x6/core_train_015469.tif
core_train_015470,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,1344,96,96,96,96,30,51.94103822191676,35.685475589956404,51.97317804728743,35.711692284236776,51.9571055558254,35.69858494313889,0.0,1.0,sampled,,main/train/hr/core_train_015470.tif,main/train/lr/x2/core_train_015470.tif,main/train/lr/x4/core_train_015470.tif,main/train/lr/x6/core_train_015470.tif
core_train_015471,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,1440,96,96,96,96,30,51.97286260184952,35.685214195302,52.005012338618776,35.711439059759144,51.98893489158749,35.69832763155044,0.0,1.0,sampled,,main/train/hr/core_train_015471.tif,main/train/lr/x2/core_train_015471.tif,main/train/lr/x4/core_train_015471.tif,main/train/lr/x6/core_train_015471.tif
core_train_015472,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,1536,96,96,96,96,30,52.004686578594175,35.68494439024299,52.036846213045294,35.7111774165328,52.02076381730736,35.69806190538469,0.0,1.0,sampled,,main/train/hr/core_train_015472.tif,main/train/lr/x2/core_train_015472.tif,main/train/lr/x4/core_train_015472.tif,main/train/lr/x6/core_train_015472.tif
core_train_015473,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,1632,96,96,96,96,30,52.03651013897113,35.68466617513797,52.06867965737147,35.71090735490569,52.05259231979745,35.69778776499491,0.0,1.0,sampled,,main/train/hr/core_train_015473.tif,main/train/lr/x2/core_train_015473.tif,main/train/lr/x4/core_train_015473.tif,main/train/lr/x6/core_train_015473.tif
core_train_015474,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,1824,96,96,96,96,30,52.10015595790895,35.6840845162803,52.13234520294637,35.71034197789684,52.1162480023436,35.69721424301233,0.0,1.0,sampled,,main/train/hr/core_train_015474.tif,main/train/lr/x2/core_train_015474.tif,main/train/lr/x4/core_train_015474.tif,main/train/lr/x6/core_train_015474.tif
core_train_015475,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2016,96,96,96,96,30,52.163799953248365,35.683469221821376,52.19600886980229,35.70974293173985,52.17990183374805,35.69660706865256,0.0,1.0,sampled,,main/train/hr/core_train_015475.tif,main/train/lr/x2/core_train_015475.tif,main/train/lr/x4/core_train_015475.tif,main/train/lr/x6/core_train_015475.tif
core_train_015476,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2112,96,96,96,96,30,52.19562123413172,35.68314896225666,52.22783996573429,35.70943078371948,52.21172802231549,35.696290862833195,0.0,1.0,sampled,,main/train/hr/core_train_015476.tif,main/train/lr/x2/core_train_015476.tif,main/train/lr/x4/core_train_015476.tif,main/train/lr/x6/core_train_015476.tif
core_train_015477,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2208,96,96,96,96,30,52.2274420195936,35.68282029503222,52.25967055241748,35.70911021962086,52.243553708552014,35.695966245144206,0.0,1.0,sampled,,main/train/hr/core_train_015477.tif,main/train/lr/x2/core_train_015477.tif,main/train/lr/x4/core_train_015477.tif,main/train/lr/x6/core_train_015477.tif
core_train_015478,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2304,96,96,96,96,30,52.25926229646264,35.682483220584835,52.29150061666485,35.708781239870206,52.27537887927846,35.69563321601714,0.0,1.0,sampled,,main/train/hr/core_train_015478.tif,main/train/lr/x2/core_train_015478.tif,main/train/lr/x4/core_train_015478.tif,main/train/lr/x6/core_train_015478.tif
core_train_015479,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2400,96,96,96,96,30,52.29108205156883,35.68213773936244,52.32333014529074,35.70844384490489,52.307203521316985,35.69529177589463,0.0,1.0,sampled,,main/train/hr/core_train_015479.tif,main/train/lr/x2/core_train_015479.tif,main/train/lr/x4/core_train_015479.tif,main/train/lr/x6/core_train_015479.tif
core_train_015480,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2496,96,96,96,96,30,52.32290127174347,35.68178385182412,52.35515912511092,35.708098035173506,52.33902762149111,35.69494192523053,0.0,1.0,sampled,,main/train/hr/core_train_015480.tif,main/train/lr/x2/core_train_015480.tif,main/train/lr/x4/core_train_015480.tif,main/train/lr/x6/core_train_015480.tif
core_train_015481,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2592,96,96,96,96,30,52.35471994381926,35.681421558440164,52.38698754294251,35.70774381113577,52.37085116662577,35.69458366448983,0.0,1.0,sampled,,main/train/hr/core_train_015481.tif,main/train/lr/x2/core_train_015481.tif,main/train/lr/x4/core_train_015481.tif,main/train/lr/x6/core_train_015481.tif
core_train_015482,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2688,96,96,96,96,30,52.38653805463033,35.681050859691965,52.41881538560415,35.70738117326261,52.40267414354732,35.6942169941487,0.0,1.0,sampled,,main/train/hr/core_train_015482.tif,main/train/lr/x2/core_train_015482.tif,main/train/lr/x4/core_train_015482.tif,main/train/lr/x6/core_train_015482.tif
core_train_015483,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2784,96,96,96,96,30,52.41835559101223,35.68067175607205,52.45064263991591,35.70701012203608,52.43449653908359,35.69384191469445,0.0,1.0,sampled,,main/train/hr/core_train_015483.tif,main/train/lr/x2/core_train_015483.tif,main/train/lr/x4/core_train_015483.tif,main/train/lr/x6/core_train_015483.tif
core_train_015484,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,2880,96,96,96,96,30,52.45017253980202,35.68028424808416,52.48246929269944,35.70663065794947,52.46631834006393,35.69345842662559,0.0,1.0,sampled,,main/train/hr/core_train_015484.tif,main/train/lr/x2/core_train_015484.tif,main/train/lr/x4/core_train_015484.tif,main/train/lr/x6/core_train_015484.tif
core_train_015485,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,3072,96,96,96,96,30,52.51380462196109,35.67948402107503,52.54612074097606,35.705846493224705,52.52996010568183,35.69266622669368,0.0,1.0,sampled,,main/train/hr/core_train_015485.tif,main/train/lr/x2/core_train_015485.tif,main/train/lr/x4/core_train_015485.tif,main/train/lr/x6/core_train_015485.tif
core_train_015486,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,3168,96,96,96,96,30,52.54561972901221,35.679071303116906,52.57794551012032,35.705441793628886,52.5617800439859,35.69225751588336,0.0,1.0,sampled,,main/train/hr/core_train_015486.tif,main/train/lr/x2/core_train_015486.tif,main/train/lr/x4/core_train_015486.tif,main/train/lr/x6/core_train_015486.tif
core_train_015487,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,3264,96,96,96,96,30,52.57743419583494,35.67865018291711,52.6097696250387,35.70502868325759,52.59359933506707,35.691840398563905,0.0,1.0,sampled,,main/train/hr/core_train_015487.tif,main/train/lr/x2/core_train_015487.tif,main/train/lr/x4/core_train_015487.tif,main/train/lr/x6/core_train_015487.tif
core_train_015488,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,3456,96,96,96,96,30,52.641061156176846,35.6777827380413,52.673415839518576,35.7041772323959,52.65723592291189,35.69098094662565,0.0,1.0,sampled,,main/train/hr/core_train_015488.tif,main/train/lr/x2/core_train_015488.tif,main/train/lr/x4/core_train_015488.tif,main/train/lr/x6/core_train_015488.tif
core_train_015489,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,3840,96,96,96,96,30,52.76830681541419,35.675947046750494,52.80069983839402,35.70237342627247,52.78450075288689,35.689161189772875,0.0,1.0,sampled,,main/train/hr/core_train_015489.tif,main/train/lr/x2/core_train_015489.tif,main/train/lr/x4/core_train_015489.tif,main/train/lr/x6/core_train_015489.tif
core_train_015490,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,3936,96,96,96,96,30,52.80011643239458,35.6754671271465,52.83251900506309,35.70190145647089,52.81631514495184,35.68868524303233,0.0,1.0,sampled,,main/train/hr/core_train_015490.tif,main/train/lr/x2/core_train_015490.tif,main/train/lr/x4/core_train_015490.tif,main/train/lr/x6/core_train_015490.tif
core_train_015491,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4128,96,96,96,96,30,52.86373341695664,35.674482096223485,52.89615504663252,35.700932299293605,52.879941658510695,35.68770814490502,0.0,1.0,sampled,,main/train/hr/core_train_015491.tif,main/train/lr/x2/core_train_015491.tif,main/train/lr/x4/core_train_015491.tif,main/train/lr/x6/core_train_015491.tif
core_train_015492,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4224,96,96,96,96,30,52.89554075825911,35.67397698621252,52.92797189522387,35.7004351132055,52.91175375371051,35.687206994816115,0.0,1.0,sampled,,main/train/hr/core_train_015492.tif,main/train/lr/x2/core_train_015492.tif,main/train/lr/x4/core_train_015492.tif,main/train/lr/x6/core_train_015492.tif
core_train_015493,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4320,96,96,96,96,30,52.92734731472642,35.67346348072585,52.959787944817,35.69992952299473,52.94356505699783,35.686697444927496,0.0,1.0,sampled,,main/train/hr/core_train_015493.tif,main/train/lr/x2/core_train_015493.tif,main/train/lr/x4/core_train_015493.tif,main/train/lr/x6/core_train_015493.tif
core_train_015494,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4416,96,96,96,96,30,52.95915307322394,35.67294158044528,52.99160318226247,35.69941552933295,52.975375555230656,35.6861794959159,0.0,1.0,sampled,,main/train/hr/core_train_015494.tif,main/train/lr/x2/core_train_015494.tif,main/train/lr/x4/core_train_015494.tif,main/train/lr/x6/core_train_015494.tif
core_train_015495,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4512,96,96,96,96,30,52.99095802061915,35.67241128606375,53.02341759441301,35.698893132902924,53.00718523526909,35.6856531484692,0.0,1.0,sampled,,main/train/hr/core_train_015495.tif,main/train/lr/x2/core_train_015495.tif,main/train/lr/x4/core_train_015495.tif,main/train/lr/x6/core_train_015495.tif
core_train_015496,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4608,96,96,96,96,30,53.022762143781605,35.67187259828531,53.055231168123385,35.69836233439859,53.03899408397527,35.68511840328637,0.0,1.0,sampled,,main/train/hr/core_train_015496.tif,main/train/lr/x2/core_train_015496.tif,main/train/lr/x4/core_train_015496.tif,main/train/lr/x6/core_train_015496.tif
core_train_015497,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4704,96,96,96,96,30,53.054565429583,35.67132551782513,53.0870438902506,35.697823134524945,53.07080208821357,35.684575261077505,0.0,1.0,sampled,,main/train/hr/core_train_015497.tif,main/train/lr/x2/core_train_015497.tif,main/train/lr/x4/core_train_015497.tif,main/train/lr/x6/core_train_015497.tif
core_train_015498,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4800,96,96,96,96,30,53.086367864897184,35.670770045409455,53.11885574765383,35.69727553399815,53.10260923485048,35.68402372256383,0.0,1.0,sampled,,main/train/hr/core_train_015498.tif,main/train/lr/x2/core_train_015498.tif,main/train/lr/x4/core_train_015498.tif,main/train/lr/x6/core_train_015498.tif
core_train_015499,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,4992,96,96,96,96,30,53.14997013157027,35.66963392767222,53.18247681573628,35.69615513390541,53.166220902797285,35.68289545956243,0.0,1.0,sampled,,main/train/hr/core_train_015499.tif,main/train/lr/x2/core_train_015499.tif,main/train/lr/x4/core_train_015499.tif,main/train/lr/x6/core_train_015499.tif
core_train_015500,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,5280,96,96,96,96,30,53.24536682489991,35.667866830195,53.277901604039776,35.69441154741089,53.261631644499,35.681140111443284,0.0,1.0,sampled,,main/train/hr/core_train_015500.tif,main/train/lr/x2/core_train_015500.tif,main/train/lr/x4/core_train_015500.tif,main/train/lr/x6/core_train_015500.tif
core_train_015501,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,5376,96,96,96,96,30,53.2771638817668,35.66726102191946,53.309707997269314,35.6938135586271,53.29343336985068,35.68053821086822,0.0,1.0,sampled,,main/train/hr/core_train_015501.tif,main/train/lr/x2/core_train_015501.tif,main/train/lr/x4/core_train_015501.tif,main/train/lr/x6/core_train_015501.tif
core_train_015502,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,5472,96,96,96,96,30,53.30895999632671,35.66664682708298,53.341513433853535,35.69320717451448,53.32523414573041,35.67992791934781,0.0,1.0,sampled,,main/train/hr/core_train_015502.tif,main/train/lr/x2/core_train_015502.tif,main/train/lr/x4/core_train_015502.tif,main/train/lr/x6/core_train_015502.tif
core_train_015503,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,5568,96,96,96,96,30,53.340755155472,35.66602424650055,53.37331790067044,35.69259239587805,53.35703395902339,35.67930923769204,0.0,1.0,sampled,,main/train/hr/core_train_015503.tif,main/train/lr/x2/core_train_015503.tif,main/train/lr/x4/core_train_015503.tif,main/train/lr/x6/core_train_015503.tif
core_train_015504,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,5664,96,96,96,96,30,53.37254934609747,35.66539328099827,53.40512138460051,35.691969223533995,53.38883279661724,35.678682166722055,0.0,1.0,sampled,,main/train/hr/core_train_015504.tif,main/train/lr/x2/core_train_015504.tif,main/train/lr/x4/core_train_015504.tif,main/train/lr/x6/core_train_015504.tif
core_train_015505,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,5760,96,96,96,96,30,53.40434255510044,35.66475393141327,53.43692387252679,35.69133765830951,53.42063064540214,35.67804670727004,0.0,1.0,sampled,,main/train/hr/core_train_015505.tif,main/train/lr/x2/core_train_015505.tif,main/train/lr/x4/core_train_015505.tif,main/train/lr/x6/core_train_015505.tif
core_train_015506,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2688,5952,96,96,96,96,30,53.4679259758407,35.663450083399184,53.50052580791292,35.690049352583685,53.484223324118496,35.67675062630417,0.0,1.0,sampled,,main/train/hr/core_train_015506.tif,main/train/lr/x2/core_train_015506.tif,main/train/lr/x4/core_train_015506.tif,main/train/lr/x6/core_train_015506.tif
core_train_015507,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,384,96,96,96,96,30,51.62257345121265,35.661661264377294,51.65460283417965,35.68779575306607,51.63858556615016,35.674729533973704,0.0,1.0,sampled,,main/train/hr/core_train_015507.tif,main/train/lr/x2/core_train_015507.tif,main/train/lr/x4/core_train_015507.tif,main/train/lr/x6/core_train_015507.tif
core_train_015508,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,672,96,96,96,96,30,51.718024766686575,35.66110473389218,51.75008421355444,35.687263933276554,51.7340519138493,35.67418535279076,0.0,1.0,sampled,,main/train/hr/core_train_015508.tif,main/train/lr/x2/core_train_015508.tif,main/train/lr/x4/core_train_015508.tif,main/train/lr/x6/core_train_015508.tif
core_train_015509,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,864,96,96,96,96,30,51.78165751228857,35.660691688773376,51.813736933932354,35.68686732071012,51.79769464704366,35.67378051991437,0.0,1.0,sampled,,main/train/hr/core_train_015509.tif,main/train/lr/x2/core_train_015509.tif,main/train/lr/x4/core_train_015509.tif,main/train/lr/x6/core_train_015509.tif
core_train_015510,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,960,96,96,96,96,30,51.81347340616539,35.66047255958192,51.84556279480124,35.68665639538903,51.829515524525085,35.67356549064021,0.0,1.0,sampled,,main/train/hr/core_train_015510.tif,main/train/lr/x2/core_train_015510.tif,main/train/lr/x4/core_train_015510.tif,main/train/lr/x6/core_train_015510.tif
core_train_015511,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,1056,96,96,96,96,30,51.84528896320132,35.66024502635361,51.87738830521049,35.68643705774617,51.861336058360486,35.67334205318608,0.0,1.0,sampled,,main/train/hr/core_train_015511.tif,main/train/lr/x2/core_train_015511.tif,main/train/lr/x4/core_train_015511.tif,main/train/lr/x6/core_train_015511.tif
core_train_015512,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,1152,96,96,96,96,30,51.87710417022885,35.66000908939078,51.90921345197653,35.68620930807312,51.89315623537433,35.67311020784894,0.0,1.0,sampled,,main/train/hr/core_train_015512.tif,main/train/lr/x2/core_train_015512.tif,main/train/lr/x4/core_train_015512.tif,main/train/lr/x6/core_train_015512.tif
core_train_015513,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,1440,96,96,96,96,30,51.972547559599896,35.65925085928603,52.004686578594175,35.685475589956404,51.98861449374528,35.672364227676724,0.0,1.0,sampled,,main/train/hr/core_train_015513.tif,main/train/lr/x2/core_train_015513.tif,main/train/lr/x4/core_train_015513.tif,main/train/lr/x6/core_train_015513.tif
core_train_015514,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,1536,96,96,96,96,30,52.00436123493746,35.65898131063174,52.03651013897113,35.685214195302,52.020433111736544,35.6720987540006,0.0,1.0,sampled,,main/train/hr/core_train_015514.tif,main/train/lr/x2/core_train_015514.tif,main/train/lr/x4/core_train_015514.tif,main/train/lr/x6/core_train_015514.tif
core_train_015515,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,1728,96,96,96,96,30,52.067987324956064,35.65841700752611,52.10015595790895,35.68466617513797,52.08406906649551,35.67154258832032,0.0,1.0,sampled,,main/train/hr/core_train_015515.tif,main/train/lr/x2/core_train_015515.tif,main/train/lr/x4/core_train_015515.tif,main/train/lr/x6/core_train_015515.tif
core_train_015516,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,1824,96,96,96,96,30,52.099799713315086,35.658122253824494,52.13197819011615,35.68437955035675,52.11588637692534,35.67125189705523,0.0,1.0,sampled,,main/train/hr/core_train_015516.tif,main/train/lr/x2/core_train_015516.tif,main/train/lr/x4/core_train_015516.tif,main/train/lr/x6/core_train_015516.tif
core_train_015517,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,1920,96,96,96,96,30,52.13161164636112,35.65781909920874,52.163799953248365,35.6840845162803,52.14770322516543,35.67095280068485,0.0,1.0,sampled,,main/train/hr/core_train_015517.tif,main/train/lr/x2/core_train_015517.tif,main/train/lr/x4/core_train_015517.tif,main/train/lr/x6/core_train_015517.tif
core_train_015518,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2112,96,96,96,96,30,52.19523409388286,35.65718758885689,52.2274420195936,35.683469221821376,52.211335482413546,35.670329394229014,0.0,1.0,sampled,,main/train/hr/core_train_015518.tif,main/train/lr/x2/core_train_015518.tif,main/train/lr/x4/core_train_015518.tif,main/train/lr/x6/core_train_015518.tif
core_train_015519,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2304,96,96,96,96,30,52.2588545622709,35.6565224798262,52.29108205156883,35.68282029503222,52.274965732926745,35.6696723722662,0.0,1.0,sampled,,main/train/hr/core_train_015519.tif,main/train/lr/x2/core_train_015519.tif,main/train/lr/x4/core_train_015519.tif,main/train/lr/x6/core_train_015519.tif
core_train_015520,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2400,96,96,96,96,30,52.29066402140458,35.65617732690367,52.32290127174347,35.682483220584835,52.30678007275305,35.669331256553896,0.0,1.0,sampled,,main/train/hr/core_train_015520.tif,main/train/lr/x2/core_train_015520.tif,main/train/lr/x4/core_train_015520.tif,main/train/lr/x6/core_train_015520.tif
core_train_015521,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2496,96,96,96,96,30,52.32247294629527,35.6558237756506,52.35471994381926,35.68213773936244,52.338593871412655,35.66898173828822,0.0,1.0,sampled,,main/train/hr/core_train_015521.tif,main/train/lr/x2/core_train_015521.tif,main/train/lr/x4/core_train_015521.tif,main/train/lr/x6/core_train_015521.tif
core_train_015522,core,core_train,train,core_train,C04,Zagros-Alborz,Zagros-Alborz,Zagros-Alborz,GM_DEMSR_0028,C04_G01,req0005,req0005,EPSG:32639,39,2784,2592,96,96,96,96,30,52.35428132379257,35.655461826536566,52.38653805463033,35.68178385182412,52.37040711574744,35.66862381793351,0.0,1.0,sampled,,main/train/hr/core_train_015522.tif,main/train/lr/x2/core_train_015522.tif,main/train/lr/x4/core_train_015522.tif,main/train/lr/x6/core_train_015522.tif
